gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.55,7887.6,False
Female,0,True,False,41,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.65,846.65,False
Male,0,True,True,29,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),94.65,2744.85,True
Female,0,False,False,4,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,55.2,220.8,False
Male,0,False,False,53,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.05,1274.65,False
Male,1,True,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.4,74.4,True
Female,0,True,True,41,True,True,DSL,True,True,True,True,False,True,Month-to-month,False,Credit card (automatic),79.9,3275.9,True
Male,0,True,False,39,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),20.45,797.55,False
Male,0,True,False,63,True,False,No,,,,,,,Two year,False,Mailed check,19.25,1212.75,False
Male,0,False,False,15,True,True,No,,,,,,,Month-to-month,True,Electronic check,26.35,395.25,False
Female,0,True,False,13,True,False,DSL,False,False,False,False,False,False,One year,False,Electronic check,43.8,569.4,False
Male,0,False,False,1,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,50.15,50.15,False
Male,0,False,False,1,True,False,No,,,,,,,Two year,False,Mailed check,20.45,20.45,False
Male,1,False,False,8,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.7,557.6,True
Male,0,False,False,60,True,False,DSL,True,True,True,False,False,False,Two year,False,Electronic check,61.4,3684.0,False
Female,1,True,False,12,True,True,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Electronic check,98.1,1177.2,True
Male,0,True,False,40,True,True,DSL,False,True,False,True,True,False,One year,False,Credit card (automatic),70.75,2830.0,False
Female,0,False,False,66,True,False,DSL,True,True,True,False,False,False,Two year,True,Bank transfer (automatic),61.15,4035.9,False
Male,0,True,True,42,True,False,No,,,,,,,One year,False,Mailed check,20.25,850.5,False
Female,1,False,False,66,True,True,DSL,True,True,False,True,False,False,One year,True,Credit card (automatic),63.85,4214.1,False
Male,0,False,False,49,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,98.7,4836.3,False
Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.5,20.5,True
Female,0,False,False,41,True,False,No,,,,,,,Two year,False,Mailed check,20.0,820.0,False
Female,0,True,True,41,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.3,791.3,False
Female,0,True,True,23,True,False,Fiber optic,True,True,False,True,False,False,Month-to-month,False,Mailed check,84.4,1941.2,False
Male,0,False,False,3,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Electronic check,25.1,75.3,False
Female,0,False,False,4,False,,DSL,True,False,True,True,False,True,Month-to-month,False,Mailed check,48.25,193.0,False
Female,0,True,True,52,True,False,No,,,,,,,Two year,False,Mailed check,19.85,1032.2,False
Female,1,True,False,4,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.6,398.4,True
Female,0,False,False,11,True,False,Fiber optic,False,True,True,True,False,True,Month-to-month,True,Electronic check,94.2,1036.2,False
Female,0,True,False,2,True,False,DSL,True,False,False,False,False,True,Month-to-month,True,Mailed check,62.15,124.3,False
Female,0,True,False,26,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),79.3,2061.8,False
Male,0,True,True,24,True,False,DSL,True,False,True,False,False,False,One year,True,Credit card (automatic),56.25,1350.0,False
Female,0,False,False,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.3,243.6,False
Male,1,True,False,60,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,99.0,5940.0,False
Female,0,True,True,64,True,True,DSL,True,True,True,True,True,True,Two year,True,Mailed check,90.6,5798.4,False
Male,0,True,False,66,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),85.9,5669.4,False
Female,0,False,False,60,True,True,Fiber optic,False,False,True,False,False,False,One year,True,Bank transfer (automatic),79.2,4752.0,False
Male,0,True,True,17,True,True,DSL,True,False,True,False,True,False,One year,True,Bank transfer (automatic),70.35,1195.95,False
Male,0,True,True,42,True,False,No,,,,,,,Two year,False,Mailed check,19.35,812.7,False
Male,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.15,50.15,False
Female,0,True,True,47,True,False,DSL,False,True,False,True,False,True,Two year,False,Bank transfer (automatic),63.8,2998.6,False
Female,0,True,False,10,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.55,205.5,False
Male,1,True,False,70,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.55,6198.5,False
Male,1,False,False,67,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Credit card (automatic),101.4,6793.8,False
Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,81.95,81.95,True
Male,0,True,False,7,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.35,485.45,True
Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,44.6,44.6,False
Male,0,False,False,4,True,False,DSL,False,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),63.75,255.0,False
Female,0,True,True,66,True,True,Fiber optic,True,True,True,False,True,True,Two year,False,Bank transfer (automatic),109.25,7210.5,False
Female,0,False,False,12,True,False,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,84.6,1015.2,False
Female,0,False,False,24,True,False,No,,,,,,,One year,False,Credit card (automatic),20.45,490.8,False
Male,0,False,False,26,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,85.75,2229.5,False
Female,0,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,91.1,546.6,True
Male,0,True,False,57,True,True,Fiber optic,False,False,True,True,True,True,Two year,False,Electronic check,107.95,6153.15,False
Male,0,True,False,14,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,86.1,1205.4,True
Female,0,True,True,42,True,True,No,,,,,,,Two year,False,Electronic check,22.95,963.9,False
Male,0,False,False,25,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Bank transfer (automatic),94.7,2367.5,True
Female,0,True,False,64,True,False,No,,,,,,,Two year,False,Credit card (automatic),19.45,1244.8,False
Male,0,True,False,22,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.1,1872.2,True
Male,0,False,False,19,True,False,No,,,,,,,One year,True,Credit card (automatic),19.7,374.3,False
Female,0,True,True,61,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.15,6048.15,True
Male,0,True,False,22,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Bank transfer (automatic),87.0,1914.0,False
Male,1,True,False,70,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,102.95,7206.5,True
Male,0,False,False,12,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),79.95,959.4,False
Female,0,True,False,31,True,False,DSL,True,False,False,True,False,True,One year,True,Electronic check,64.0,1984.0,False
Female,0,False,False,11,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,64.9,713.9,False
Male,0,True,True,68,True,True,No,,,,,,,Two year,False,Mailed check,25.75,1751.0,False
Female,1,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),90.15,6490.8,False
Male,1,False,False,67,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),116.1,7778.7,False
Female,0,False,False,60,True,False,Fiber optic,True,False,True,True,True,True,Month-to-month,True,Bank transfer (automatic),104.95,6297.0,False
Male,0,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.05,45.05,True
Female,1,False,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,71.0,71.0,True
Male,0,True,True,58,False,,DSL,True,True,True,False,True,False,One year,False,Mailed check,50.0,2900.0,False
Female,1,True,True,47,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),70.55,3315.85,True
Female,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,79.7,79.7,True
Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.45,20.45,False
Male,0,False,False,22,True,True,DSL,True,True,False,False,False,False,Month-to-month,False,Electronic check,59.0,1298.0,True
Female,0,False,False,48,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.35,2896.8,True
Female,0,True,False,37,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.85,734.45,False
Male,0,False,False,13,True,False,No,,,,,,,One year,True,Electronic check,19.95,259.35,False
Male,0,False,False,43,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),26.45,1137.35,False
Female,0,False,False,6,False,,DSL,True,True,True,True,True,True,Two year,True,Mailed check,63.4,380.4,False
Male,0,False,False,71,False,,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),53.95,3830.45,False
Female,1,True,True,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,69.25,True
Female,0,True,True,72,True,True,Fiber optic,True,True,False,False,True,False,Two year,True,Electronic check,95.1,6847.2,False
Female,1,False,False,6,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Electronic check,74.1,444.6,False
Male,0,True,True,12,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,35.5,426.0,False
Male,0,False,False,25,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.95,1773.75,True
Female,0,True,False,21,True,False,Fiber optic,False,False,True,True,False,False,One year,False,Electronic check,79.2,1663.2,False
Female,0,True,True,6,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,48.8,292.8,False
Male,0,True,False,20,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Mailed check,89.0,1780.0,True
Male,0,True,False,18,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,99.4,1789.2,True
Female,0,False,False,43,True,False,DSL,False,True,False,True,False,False,One year,False,Electronic check,55.45,2384.35,False
Female,0,True,True,35,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.4,889.0,False
Female,0,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Bank transfer (automatic),73.5,73.5,True
Male,1,True,False,32,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,93.5,2992.0,False
Male,0,False,False,52,False,,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),63.9,3322.8,False
Male,0,False,False,32,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),64.85,2075.2,False
Female,0,True,True,72,False,,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),63.8,4593.6,False
Male,0,False,False,51,False,,DSL,True,False,False,True,False,True,Month-to-month,True,Credit card (automatic),44.45,2266.95,False
Male,0,True,True,68,True,False,No,,,,,,,Two year,True,Bank transfer (automatic),19.95,1356.6,False
Male,1,True,False,8,False,,DSL,False,True,True,False,False,True,Month-to-month,True,Mailed check,43.35,346.8,False
Male,0,True,False,49,False,,DSL,False,True,False,False,True,True,Two year,False,Credit card (automatic),49.65,2432.85,False
Female,0,True,False,72,True,False,DSL,True,True,True,True,True,True,Two year,False,Mailed check,85.1,6127.2,False
Male,0,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.5,859.5,True
Female,0,True,False,28,True,False,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Mailed check,92.35,2585.8,True
Male,0,False,False,54,True,False,Fiber optic,True,False,True,False,True,False,Month-to-month,False,Mailed check,89.8,4849.2,False
Male,0,False,False,11,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.55,820.05,True
Female,0,True,True,50,True,False,Fiber optic,False,False,True,True,True,True,One year,False,Mailed check,103.05,5152.5,False
Female,0,True,False,69,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,116.0,8004.0,False
Male,0,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.9,69.9,False
Male,0,True,True,68,True,False,Fiber optic,True,True,False,True,False,True,Two year,False,Bank transfer (automatic),95.1,6466.8,False
Male,0,False,True,40,False,,DSL,True,True,False,True,False,False,One year,False,Mailed check,40.25,1610.0,False
Male,0,True,True,31,True,True,No,,,,,,,Two year,False,Mailed check,25.75,798.25,False
Female,1,False,True,33,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.35,3476.55,False
Male,1,True,False,55,True,True,Fiber optic,False,True,True,True,True,True,Two year,True,Electronic check,113.6,6248.0,False
Male,0,True,True,68,True,True,No,,,,,,,Two year,True,Bank transfer (automatic),24.0,1632.0,False
Female,0,True,True,12,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.4,232.8,False
Male,0,True,False,71,True,False,DSL,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),86.1,6113.1,False
Male,0,False,False,40,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Mailed check,102.65,4106.0,False
Female,0,True,True,64,True,True,Fiber optic,False,True,True,False,False,True,One year,True,Electronic check,92.85,5942.4,False
Male,0,True,False,53,True,True,Fiber optic,False,True,False,True,False,True,One year,False,Bank transfer (automatic),97.75,5180.75,False
Male,1,False,False,12,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Mailed check,83.8,1005.6,True
Male,1,False,False,53,False,,DSL,False,True,True,False,True,True,Month-to-month,True,Electronic check,54.45,2885.85,True
Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,False,Two year,True,Credit card (automatic),97.95,7052.4,False
Male,0,False,False,46,True,False,No,,,,,,,Two year,False,Electronic check,19.95,917.7,False
Male,0,False,False,40,True,True,No,,,,,,,Two year,True,Mailed check,24.6,984.0,False
Male,0,False,False,12,False,,DSL,True,True,False,True,True,False,Month-to-month,True,Bank transfer (automatic),50.95,611.4,False
Male,0,False,False,9,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.6,680.4,False
Female,0,True,True,51,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,80.75,4118.25,False
Male,0,True,True,49,True,False,Fiber optic,False,True,True,False,True,False,Month-to-month,True,Credit card (automatic),90.4,4429.6,False
Male,1,True,False,41,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,99.8,4091.8,True
Female,0,False,False,56,True,False,DSL,True,False,True,True,False,False,One year,True,Credit card (automatic),60.25,3374.0,False
Male,0,False,False,4,True,False,No,,,,,,,Month-to-month,True,Electronic check,20.2,80.8,False
Male,0,True,False,20,True,False,DSL,True,False,False,True,False,True,One year,True,Mailed check,64.15,1283.0,False
Female,0,True,True,26,True,False,No,,,,,,,Month-to-month,True,Credit card (automatic),20.25,526.5,False
Female,0,True,True,20,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),105.85,2117.0,True
Female,0,False,False,7,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,75.45,528.15,True
Male,0,False,False,7,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.85,656.95,True
Male,0,False,False,51,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,99.0,5049.0,False
Female,0,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,80.3,321.2,False
Female,0,False,False,1,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),19.55,19.55,False
Male,0,True,True,27,True,True,Fiber optic,True,True,False,True,True,False,Month-to-month,False,Electronic check,100.75,2720.25,False
Male,0,False,False,22,True,True,Fiber optic,True,False,False,False,True,True,Month-to-month,True,Electronic check,100.75,2216.5,True
Male,0,False,False,12,True,False,DSL,False,True,False,True,False,False,Month-to-month,True,Mailed check,53.75,645.0,False
Female,0,True,True,3,False,,DSL,False,False,False,True,False,False,Month-to-month,True,Mailed check,31.0,93.0,True
Female,0,True,True,34,True,True,No,,,,,,,One year,True,Credit card (automatic),25.6,870.4,False
Male,0,True,False,24,True,True,DSL,True,False,False,True,False,False,One year,True,Electronic check,58.35,1400.4,False
Male,0,False,False,51,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Credit card (automatic),80.0,4080.0,True
Female,1,False,False,14,False,,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,46.35,648.9,False
Male,0,True,False,59,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Electronic check,113.75,6711.25,False
Male,0,False,False,3,True,False,Fiber optic,False,True,True,False,False,True,Month-to-month,False,Electronic check,90.4,271.2,False
Female,0,True,True,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,False,Electronic check,109.3,7104.5,False
Male,1,False,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,70.25,351.25,True
Female,0,True,True,59,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),90.3,5327.7,False
Male,0,True,True,72,False,,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),65.25,4698.0,False
Female,0,True,True,62,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,100.15,6209.3,True
Male,0,False,False,28,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Credit card (automatic),94.5,2646.0,True
Male,0,False,False,3,True,False,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,60.65,181.95,False
Male,0,False,True,19,True,True,No,,,,,,,Month-to-month,True,Credit card (automatic),24.1,457.9,False
Male,0,False,False,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.5,19.5,False
Male,0,False,False,24,True,False,Fiber optic,False,True,True,True,False,False,Month-to-month,True,Electronic check,85.95,2062.8,False
Male,1,False,False,57,True,False,DSL,False,False,True,True,False,False,One year,True,Electronic check,53.5,3049.5,False
Female,0,False,False,72,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.45,1832.4,False
Male,0,False,False,67,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),20.5,1373.5,False
Male,0,True,True,52,True,False,No,,,,,,,One year,True,Credit card (automatic),20.85,1084.2,False
Male,0,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.9,6382.9,False
Female,0,True,False,26,True,True,No,,,,,,,One year,False,Mailed check,26.0,676.0,False
Female,0,False,False,35,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Mailed check,113.2,3962.0,False
Female,0,True,True,55,True,False,Fiber optic,False,False,False,False,False,False,Two year,True,Credit card (automatic),69.05,3797.75,False
Female,0,True,True,33,True,False,No,,,,,,,Two year,False,Mailed check,20.1,663.3,False
Male,0,True,False,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Electronic check,109.65,7894.8,
Male,0,False,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.2,19.2,False
Male,0,False,False,10,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,33.9,339.0,True
Female,1,True,False,37,True,False,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,90.0,3330.0,False
Male,0,False,False,12,False,,DSL,False,True,False,True,False,False,Month-to-month,False,Mailed check,34.0,408.0,False
Male,0,True,True,1,True,False,No,,,,,,,One year,False,Mailed check,20.4,20.4,False
Male,0,True,False,62,False,,DSL,True,True,False,True,False,False,Two year,True,Credit card (automatic),38.6,2393.2,False
Female,0,False,False,1,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),25.25,25.25,False
Female,0,False,False,18,True,True,DSL,True,False,True,False,False,False,Month-to-month,True,Mailed check,60.6,1090.8,False
Male,1,True,False,69,True,True,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Electronic check,89.95,6206.55,True
Male,0,False,False,2,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.75,149.5,False
Male,0,True,True,19,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.6,391.4,False
Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,297.0,No
Male,0,No,No,19,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.0,1045.0,Yes
Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,3032.55,No
Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,817.85,Yes
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,7113.6,No
Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4083.3,Yes
Female,0,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.7,835.5,Yes
Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,515.0,No
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,117.9,No
Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7642.8,No
Female,0,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5407.65,No
Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4063.5,No
Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,241.2,No
Male,1,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,796.95,No
Male,1,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3713.3,No
Female,0,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2210.0,No
Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,99.25,Yes
Female,0,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1453.45,No
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1418.4,No
Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1338.4,No
Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,813.85,No
Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1882.55,No
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7760.3,No
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes
Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1828.8,No
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,418.8,No
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,460.0,No
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.55,855.5,Yes
Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7912.8,No
Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,352.1,No
Male,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,567.0,Yes
Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,913.5,No
Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1069.8,No
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No
Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1435.2,No
Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1576.0,No
Female,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1365.6,Yes
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,159.3,Yes
Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,193.0,No
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.6,159.2,Yes
Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1936.0,No
Male,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,413.0,No
Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,376.2,No
Male,1,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,1721.4,Yes
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2301.2,No
Female,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2801.75,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No
Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2852.85,No
Female,1,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5351.4,No
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,Yes
